reward_today,future_reward,delay,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
78,80,162,13,6,1,t,0.9190104999579489,None,1,6,13,6,29.67990310001187,,29.668098099995404,29.67990310001187,30.667302099987864,30.667302099987864,30.682003299938515,31.598714699968696,t,0.9190104999579489,None,Subject 03,001,2025-11-07_15h47.04.041,untitled,,2025.1.1,59.839713363277625,2025-11-07 15h47.14.054663 +0530,
49,60,89,14,0,2,t,1.8969078999944031,None,2,0,14,4,31.617735099978745,,31.604120899923146,31.617735099978745,32.60196959995665,32.60196959995665,32.61896100011654,34.502686599968,t,1.8969078999944031,None,Subject 03,001,2025-11-07_15h47.04.041,untitled,,2025.1.1,59.839713363277625,2025-11-07 15h47.14.054663 +0530,
27,50,21,15,1,2,l,0.6071353000588715,None,2,1,15,2,34.51854180009104,,34.506476199952886,34.51854180009104,35.50367709994316,35.50367709994316,35.5195579000283,36.12346510007046,l,0.6071353000588715,None,Subject 03,001,2025-11-07_15h47.04.041,untitled,,2025.1.1,59.839713363277625,2025-11-07 15h47.14.054663 +0530,
15,35,13,16,2,2,l,0.47920319996774197,None,2,2,16,1,36.136409299913794,,36.12869550008327,36.136409299913794,37.124801700003445,37.124801700003445,37.13903940003365,37.606752099934965,l,0.47920319996774197,None,Subject 03,001,2025-11-07_15h47.04.041,untitled,,2025.1.1,59.839713363277625,2025-11-07 15h47.14.054663 +0530,
67,75,119,17,3,2,t,1.256080999970436,None,2,3,17,5,37.623485299991444,,37.61063929996453,37.623485299991444,38.60755839990452,38.60755839990452,38.62449930002913,39.877550000092015,t,1.256080999970436,None,Subject 03,001,2025-11-07_15h47.04.041,untitled,,2025.1.1,59.839713363277625,2025-11-07 15h47.14.054663 +0530,
40,55,62,18,4,2,l,1.2690990997944027,None,2,4,18,3,39.89205659995787,,39.88129490008578,39.89205659995787,40.87731230002828,40.87731230002828,40.89439109992236,42.16215629992075,l,1.2690990997944027,None,Subject 03,001,2025-11-07_15h47.04.041,untitled,,2025.1.1,59.839713363277625,2025-11-07 15h47.14.054663 +0530,
11,30,7,19,5,2,l,0.5721886998508126,None,2,5,19,0,42.177603899966925,,42.16671709995717,42.177603899966925,43.16224030009471,43.16224030009471,43.179776600096375,43.747486300067976,l,0.5721886998508126,None,Subject 03,001,2025-11-07_15h47.04.041,untitled,,2025.1.1,59.839713363277625,2025-11-07 15h47.14.054663 +0530,
78,80,162,20,6,2,t,0.5341111000161618,None,2,6,20,6,43.762862199917436,,43.75297449994832,43.762862199917436,44.74821430002339,44.74821430002339,44.76540679996833,45.283414100063965,t,0.5341111000161618,None,Subject 03,001,2025-11-07_15h47.04.041,untitled,,2025.1.1,59.839713363277625,2025-11-07 15h47.14.054663 +0530,
49,60,89,21,0,3,t,4.867554500000551,None,3,0,21,4,45.299232699908316,,45.288248900091276,45.299232699908316,46.28245360008441,46.28245360008441,46.29978700005449,51.15459019993432,t,4.867554500000551,None,Subject 03,001,2025-11-07_15h47.04.041,untitled,,2025.1.1,59.839713363277625,2025-11-07 15h47.14.054663 +0530,
11,30,7,22,1,3,l,0.7982886000536382,None,3,1,22,0,51.17192510003224,,51.159755300031975,51.17192510003224,52.15604649996385,52.15604649996385,52.17335220007226,52.957347800023854,l,0.7982886000536382,None,Subject 03,001,2025-11-07_15h47.04.041,untitled,,2025.1.1,59.839713363277625,2025-11-07 15h47.14.054663 +0530,
15,35,13,23,2,3,l,1.1193345999345183,None,3,2,23,1,52.97419400000945,,52.96078970003873,52.97419400000945,53.95864499988966,53.95864499988966,53.97551789996214,55.09181550005451,l,1.1193345999345183,None,Subject 03,001,2025-11-07_15h47.04.041,untitled,,2025.1.1,59.839713363277625,2025-11-07 15h47.14.054663 +0530,
27,50,21,24,3,3,l,0.5116236000321805,None,3,3,24,2,55.10948759992607,,55.096772599965334,55.10948759992607,56.09449140005745,56.09449140005745,56.10911380010657,56.61152209993452,l,0.5116236000321805,None,Subject 03,001,2025-11-07_15h47.04.041,untitled,,2025.1.1,59.839713363277625,2025-11-07 15h47.14.054663 +0530,
40,55,62,25,4,3,l,0.8511975998990238,None,3,4,25,3,56.62704690010287,,56.615955099929124,56.62704690010287,57.61261079995893,57.61261079995893,57.627148899948224,58.47864049999043,l,0.8511975998990238,None,Subject 03,001,2025-11-07_15h47.04.041,untitled,,2025.1.1,59.839713363277625,2025-11-07 15h47.14.054663 +0530,
78,80,162,26,5,3,t,1.6616777000017464,None,3,5,26,6,58.49496109993197,,58.48340929998085,58.49496109993197,59.480376000050455,59.480376000050455,59.49735360010527,61.14804430003278,t,1.6616777000017464,None,Subject 03,001,2025-11-07_15h47.04.041,untitled,,2025.1.1,59.839713363277625,2025-11-07 15h47.14.054663 +0530,
67,75,119,27,6,3,t,0.5450176000595093,None,3,6,27,5,61.16542179998942,,61.151880600024015,61.16542179998942,62.15015730005689,62.15015730005689,62.16709470003843,62.700609100051224,t,0.5450176000595093,None,Subject 03,001,2025-11-07_15h47.04.041,untitled,,2025.1.1,59.839713363277625,2025-11-07 15h47.14.054663 +0530,
49,60,89,28,0,4,t,0.812421299982816,None,4,0,28,4,62.71581900003366,,62.70634360006079,62.71581900003366,63.70136730000377,63.70136730000377,63.71850350010209,64.51920920005068,t,0.812421299982816,None,Subject 03,001,2025-11-07_15h47.04.041,untitled,,2025.1.1,59.839713363277625,2025-11-07 15h47.14.054663 +0530,
78,80,162,29,1,4,t,0.5174523999448866,None,4,1,29,6,64.53469419991598,,64.52283230004832,64.53469419991598,65.51894020009786,65.51894020009786,65.53651100001298,66.0382284000516,t,0.5174523999448866,None,Subject 03,001,2025-11-07_15h47.04.041,untitled,,2025.1.1,59.839713363277625,2025-11-07 15h47.14.054663 +0530,
67,75,119,30,2,4,t,0.40669620013795793,None,4,2,30,5,66.05383559991606,,66.04309449996799,66.05383559991606,67.03998419991694,67.03998419991694,67.05700869997963,67.45613810000941,t,0.40669620013795793,None,Subject 03,001,2025-11-07_15h47.04.041,untitled,,2025.1.1,59.839713363277625,2025-11-07 15h47.14.054663 +0530,
15,35,13,31,3,4,l,0.487765199970454,None,4,3,31,1,67.47186459996738,,67.46040769992396,67.47186459996738,68.45750949997455,68.45750949997455,68.47429349995218,68.95805200003088,l,0.487765199970454,None,Subject 03,001,2025-11-07_15h47.04.041,untitled,,2025.1.1,59.839713363277625,2025-11-07 15h47.14.054663 +0530,
11,30,7,32,4,4,l,0.45429700007662177,None,4,4,32,0,68.97466520010494,,68.96235110005364,68.97466520010494,69.95765489991754,69.95765489991754,69.97631729999557,70.42571180011146,l,0.45429700007662177,None,Subject 03,001,2025-11-07_15h47.04.041,untitled,,2025.1.1,59.839713363277625,2025-11-07 15h47.14.054663 +0530,
40,55,62,33,5,4,l,0.7036009000148624,None,4,5,33,3,70.44291609991342,,70.42921460000798,70.44291609991342,71.42720120004378,71.42720120004378,71.44438109989278,72.14467979990877,l,0.7036009000148624,None,Subject 03,001,2025-11-07_15h47.04.041,untitled,,2025.1.1,59.839713363277625,2025-11-07 15h47.14.054663 +0530,
27,50,21,34,6,4,l,0.41235650004819036,None,4,6,34,2,72.1614230000414,,72.14892549999058,72.1614230000414,73.14457320002839,73.14457320002839,73.16214470006526,73.56322330003604,l,0.41235650004819036,None,Subject 03,001,2025-11-07_15h47.04.041,untitled,,2025.1.1,59.839713363277625,2025-11-07 15h47.14.054663 +0530,
78,80,162,35,0,5,t,0.5550104000139982,None,5,0,35,6,73.57926269993186,,73.56688939989544,73.57926269993186,74.56535240006633,74.56535240006633,74.58071370003745,75.13180229999125,t,0.5550104000139982,None,Subject 03,001,2025-11-07_15h47.04.041,untitled,,2025.1.1,59.839713363277625,2025-11-07 15h47.14.054663 +0530,
67,75,119,36,1,5,t,0.4157724000979215,None,5,1,36,5,75.14851560001262,,75.13680369989015,75.14851560001262,76.13132099993527,76.13132099993527,76.14928969996981,76.54956090007909,t,0.4157724000979215,None,Subject 03,001,2025-11-07_15h47.04.041,untitled,,2025.1.1,59.839713363277625,2025-11-07 15h47.14.054663 +0530,
27,50,21,37,2,5,l,0.7106442998629063,None,5,2,37,2,76.56655590003356,,76.55392579990439,76.56655590003356,77.55082869995385,77.55082869995385,77.56794969993643,78.26686590001918,l,0.7106442998629063,None,Subject 03,001,2025-11-07_15h47.04.041,untitled,,2025.1.1,59.839713363277625,2025-11-07 15h47.14.054663 +0530,
15,35,13,38,3,5,l,0.6205156999640167,None,5,3,38,1,78.28359979996458,,78.2718078000471,78.28359979996458,79.26912620011717,79.26912620011717,79.28560629999265,79.90417529991828,l,0.6205156999640167,None,Subject 03,001,2025-11-07_15h47.04.041,untitled,,2025.1.1,59.839713363277625,2025-11-07 15h47.14.054663 +0530,
49,60,89,39,4,5,t,2.205919200088829,None,5,4,39,4,79.91940389992669,,79.90970390010625,79.91940389992669,80.90476469998248,80.90476469998248,80.9223209999036,83.12429170007817,t,2.205919200088829,None,Subject 03,001,2025-11-07_15h47.04.041,untitled,,2025.1.1,59.839713363277625,2025-11-07 15h47.14.054663 +0530,
11,30,7,40,5,5,l,0.7972685000859201,None,5,5,40,0,83.13952809991315,,83.12961119995452,83.13952809991315,84.14058790006675,84.14058790006675,84.14058790006675,84.94100279989652,l,0.7972685000859201,None,Subject 03,001,2025-11-07_15h47.04.041,untitled,,2025.1.1,59.839713363277625,2025-11-07 15h47.14.054663 +0530,
40,55,62,41,6,5,l,0.5507143000140786,None,5,6,41,3,84.957698199898,,84.94562230003066,84.957698199898,85.9445776999928,85.9445776999928,85.9590861001052,86.50812819995917,l,0.5507143000140786,None,Subject 03,001,2025-11-07_15h47.04.041,untitled,,2025.1.1,59.839713363277625,2025-11-07 15h47.14.054663 +0530,
15,35,13,42,0,6,l,0.4885771998669952,None,6,0,42,1,86.52605729992501,,86.5134036000818,86.52605729992501,87.51140290009789,87.51140290009789,87.5281968000345,88.01247590011917,l,0.4885771998669952,None,Subject 03,001,2025-11-07_15h47.04.041,untitled,,2025.1.1,59.839713363277625,2025-11-07 15h47.14.054663 +0530,
49,60,89,43,1,6,t,1.1270475999917835,None,6,1,43,4,88.0289886998944,,88.01731429994106,88.0289886998944,89.01288580009714,89.01288580009714,89.0294727999717,90.14806869998574,t,1.1270475999917835,None,Subject 03,001,2025-11-07_15h47.04.041,untitled,,2025.1.1,59.839713363277625,2025-11-07 15h47.14.054663 +0530,
11,30,7,44,2,6,l,0.5651571000926197,None,6,2,44,0,90.16289700008929,,90.15261989994906,90.16289700008929,91.14936070004478,91.14936070004478,91.16602599993348,91.7168741999194,l,0.5651571000926197,None,Subject 03,001,2025-11-07_15h47.04.041,untitled,,2025.1.1,59.839713363277625,2025-11-07 15h47.14.054663 +0530,
40,55,62,45,3,6,l,1.1883194998372346,None,6,3,45,3,91.7333718999289,,91.72036259993911,91.7333718999289,92.71685769991018,92.71685769991018,92.73388330009766,93.91891349991783,l,1.1883194998372346,None,Subject 03,001,2025-11-07_15h47.04.041,untitled,,2025.1.1,59.839713363277625,2025-11-07 15h47.14.054663 +0530,
27,50,21,46,4,6,l,0.6010020999237895,None,6,4,46,2,93.93451260006987,,93.92283129994757,93.93451260006987,94.91982809989713,94.91982809989713,94.93647300009616,95.53680539992638,l,0.6010020999237895,None,Subject 03,001,2025-11-07_15h47.04.041,untitled,,2025.1.1,59.839713363277625,2025-11-07 15h47.14.054663 +0530,
67,75,119,47,5,6,t,4.232109499862418,None,6,5,47,5,95.5527916001156,,95.54034329997376,95.5527916001156,96.5412612000946,96.5412612000946,96.55352919991128,100.77547569992021,t,4.232109499862418,None,Subject 03,001,2025-11-07_15h47.04.041,untitled,,2025.1.1,59.839713363277625,2025-11-07 15h47.14.054663 +0530,
78,80,162,48,6,6,t,2.223684399854392,None,6,6,48,6,100.7917601999361,,100.78008479997516,100.7917601999361,101.77715529990382,101.77715529990382,101.79337169998325,104.0129654998891,t,2.223684399854392,None,Subject 03,001,2025-11-07_15h47.04.041,untitled,,2025.1.1,59.839713363277625,2025-11-07 15h47.14.054663 +0530,
40,55,62,49,0,7,l,0.6009659001138061,None,7,0,49,3,104.0286964001134,,104.01651860005222,104.0286964001134,105.01612900011241,105.01612900011241,105.03041199990548,105.63021169998683,l,0.6009659001138061,None,Subject 03,001,2025-11-07_15h47.04.041,untitled,,2025.1.1,59.839713363277625,2025-11-07 15h47.14.054663 +0530,
11,30,7,50,1,7,l,0.4729581999126822,None,7,1,50,0,105.6486736999359,,105.63497700006701,105.6486736999359,106.63290610001422,106.63290610001422,106.64966000011191,107.11843760008924,l,0.4729581999126822,None,Subject 03,001,2025-11-07_15h47.04.041,untitled,,2025.1.1,59.839713363277625,2025-11-07 15h47.14.054663 +0530,
67,75,119,51,2,7,t,0.7435242000501603,None,7,2,51,5,107.13151150010526,,107.1224235999398,107.13151150010526,108.13549809996039,108.13549809996039,108.13549809996039,108.88436449994333,t,0.7435242000501603,None,Subject 03,001,2025-11-07_15h47.04.041,untitled,,2025.1.1,59.839713363277625,2025-11-07 15h47.14.054663 +0530,
15,35,13,52,3,7,l,0.9018164000008255,None,7,3,52,1,108.89995540003292,,108.88912729988806,108.89995540003292,109.88412380008958,109.88412380008958,109.90084549994208,110.78772419993766,l,0.9018164000008255,None,Subject 03,001,2025-11-07_15h47.04.041,untitled,,2025.1.1,59.839713363277625,2025-11-07 15h47.14.054663 +0530,
78,80,162,53,4,7,t,0.88029979984276,None,7,4,53,6,110.80398679990321,,110.79205609997734,110.80398679990321,111.78879219992086,111.78879219992086,111.80544080003165,112.67409919993952,t,0.88029979984276,None,Subject 03,001,2025-11-07_15h47.04.041,untitled,,2025.1.1,59.839713363277625,2025-11-07 15h47.14.054663 +0530,
49,60,89,54,5,7,t,1.1724124001339078,None,7,5,54,4,112.68730370001867,,112.67907320009544,112.68730370001867,113.68893190007657,113.68893190007657,113.68893190007657,114.87583340005949,t,1.1724124001339078,None,Subject 03,001,2025-11-07_15h47.04.041,untitled,,2025.1.1,59.839713363277625,2025-11-07 15h47.14.054663 +0530,
27,50,21,55,6,7,l,0.7217840000521392,None,7,6,55,2,114.89120519999415,,114.87972550000995,114.89120519999415,115.87614609999582,115.87614609999582,115.89269670005888,116.60984289995395,l,0.7217840000521392,None,Subject 03,001,2025-11-07_15h47.04.041,untitled,,2025.1.1,59.839713363277625,2025-11-07 15h47.14.054663 +0530,
40,55,62,56,0,8,l,0.5044958998914808,None,8,0,56,3,116.62534960010089,,116.61470900010318,116.62534960010089,117.61160820000805,117.61160820000805,117.62950169993564,118.1283527999185,l,0.5044958998914808,None,Subject 03,001,2025-11-07_15h47.04.041,untitled,,2025.1.1,59.839713363277625,2025-11-07 15h47.14.054663 +0530,
67,75,119,57,1,8,t,0.5648320999462157,None,8,1,57,5,118.14375049993396,,118.13197529991157,118.14375049993396,119.14421859988943,119.14421859988943,119.14421859988943,119.71567700011656,t,0.5648320999462157,None,Subject 03,001,2025-11-07_15h47.04.041,untitled,,2025.1.1,59.839713363277625,2025-11-07 15h47.14.054663 +0530,
49,60,89,58,2,8,t,0.5865394999273121,None,8,2,58,4,119.72796100005507,,119.72164799994789,119.72796100005507,120.71622819988988,120.71622819988988,120.73070620000362,121.31501189991832,t,0.5865394999273121,None,Subject 03,001,2025-11-07_15h47.04.041,untitled,,2025.1.1,59.839713363277625,2025-11-07 15h47.14.054663 +0530,
78,80,162,59,3,8,t,0.8237005001865327,None,8,3,59,6,121.33165719988756,,121.31907310010865,121.33165719988756,122.31651180004701,122.31651180004701,122.33344499999657,123.15155360009521,t,0.8237005001865327,None,Subject 03,001,2025-11-07_15h47.04.041,untitled,,2025.1.1,59.839713363277625,2025-11-07 15h47.14.054663 +0530,
11,30,7,60,4,8,l,0.42647500010207295,None,8,4,60,0,123.16666570003144,,123.155511100078,123.16666570003144,124.15113690006547,124.15113690006547,124.16818489995785,124.58625070005655,l,0.42647500010207295,None,Subject 03,001,2025-11-07_15h47.04.041,untitled,,2025.1.1,59.839713363277625,2025-11-07 15h47.14.054663 +0530,
15,35,13,61,5,8,l,0.7583544000517577,None,8,5,61,1,124.6017783000134,,124.59076660010032,124.6017783000134,125.5849017999135,125.5849017999135,125.6024158000946,126.35354460007511,l,0.7583544000517577,None,Subject 03,001,2025-11-07_15h47.04.041,untitled,,2025.1.1,59.839713363277625,2025-11-07 15h47.14.054663 +0530,
27,50,21,62,6,8,l,1.0947128999978304,None,8,6,62,2,126.36979299993254,,126.3592811000999,126.36979299993254,127.3549389000982,127.3549389000982,127.37127829995006,128.45702289999463,l,1.0947128999978304,None,Subject 03,001,2025-11-07_15h47.04.041,untitled,,2025.1.1,59.839713363277625,2025-11-07 15h47.14.054663 +0530,
11,30,7,63,0,9,l,0.5690749001223594,None,9,0,63,0,128.47243440011516,,128.46065049991012,128.47243440011516,129.45815069996752,129.45815069996752,129.47382199997082,130.04122769995593,l,0.5690749001223594,None,Subject 03,001,2025-11-07_15h47.04.041,untitled,,2025.1.1,59.839713363277625,2025-11-07 15h47.14.054663 +0530,
49,60,89,64,1,9,t,1.2924023000523448,None,9,1,64,4,130.05672369990498,,130.0470785999205,130.05672369990498,131.04151659994386,131.04151659994386,131.0592143998947,132.3435535999015,t,1.2924023000523448,None,Subject 03,001,2025-11-07_15h47.04.041,untitled,,2025.1.1,59.839713363277625,2025-11-07 15h47.14.054663 +0530,
15,35,13,65,2,9,l,0.49399430002085865,None,9,2,65,1,132.359167000046,,132.34700340009294,132.359167000046,133.3434848000761,133.3434848000761,133.36022779997438,133.84408310009167,l,0.49399430002085865,None,Subject 03,001,2025-11-07_15h47.04.041,untitled,,2025.1.1,59.839713363277625,2025-11-07 15h47.14.054663 +0530,
67,75,119,66,3,9,t,0.6315027999226004,None,9,3,66,5,133.86024209996685,,133.84778749989346,133.86024209996685,134.84647070011124,134.84647070011124,134.86403800011612,135.4803148000501,t,0.6315027999226004,None,Subject 03,001,2025-11-07_15h47.04.041,untitled,,2025.1.1,59.839713363277625,2025-11-07 15h47.14.054663 +0530,
27,50,21,67,4,9,l,1.0678312999662012,None,9,4,67,2,135.49768040003255,,135.48511069989763,135.49768040003255,136.48300909996033,136.48300909996033,136.49788250005804,137.56809070007876,l,1.0678312999662012,None,Subject 03,001,2025-11-07_15h47.04.041,untitled,,2025.1.1,59.839713363277625,2025-11-07 15h47.14.054663 +0530,
78,80,162,68,5,9,t,0.6026367999147624,None,9,5,68,6,137.5831456000451,,137.57247509993613,137.5831456000451,138.56769379996695,138.56769379996695,138.58451700001024,139.1858936001081,t,0.6026367999147624,None,Subject 03,001,2025-11-07_15h47.04.041,untitled,,2025.1.1,59.839713363277625,2025-11-07 15h47.14.054663 +0530,
40,55,62,69,6,9,l,1.9939333000220358,None,9,6,69,3,139.19942310010083,,139.190450000111,139.19942310010083,140.1862792999018,140.1862792999018,140.20315250009298,142.18990730005316,l,1.9939333000220358,None,Subject 03,001,2025-11-07_15h47.04.041,untitled,,2025.1.1,59.839713363277625,2025-11-07 15h47.14.054663 +0530,
15,35,13,70,0,10,l,0.7437720000743866,None,10,0,70,1,142.20263150008395,,142.1951590999961,142.20263150008395,143.18949829996563,143.18949829996563,143.2054665000178,143.941171299899,l,0.7437720000743866,None,Subject 03,001,2025-11-07_15h47.04.041,untitled,,2025.1.1,59.839713363277625,2025-11-07 15h47.14.054663 +0530,
67,75,119,71,1,10,t,0.5686042001470923,None,10,1,71,5,143.95722110010684,,143.94575840001926,143.95722110010684,144.9409773000516,144.9409773000516,144.9579054999631,145.52678789990023,t,0.5686042001470923,None,Subject 03,001,2025-11-07_15h47.04.041,untitled,,2025.1.1,59.839713363277625,2025-11-07 15h47.14.054663 +0530,
11,30,7,72,2,10,l,0.45098230009898543,None,10,2,72,0,145.53994240006432,,145.53186070010997,145.53994240006432,146.52676040004008,146.52676040004008,146.54335179994814,146.99521089997143,l,0.45098230009898543,None,Subject 03,001,2025-11-07_15h47.04.041,untitled,,2025.1.1,59.839713363277625,2025-11-07 15h47.14.054663 +0530,
27,50,21,73,3,10,l,0.6808018998708576,None,10,3,73,2,147.00931599992327,,146.99960190011188,147.00931599992327,147.99288749997504,147.99288749997504,148.01003660005517,148.6778979001101,l,0.6808018998708576,None,Subject 03,001,2025-11-07_15h47.04.041,untitled,,2025.1.1,59.839713363277625,2025-11-07 15h47.14.054663 +0530,
49,60,89,74,4,10,t,0.9379444001242518,None,10,4,74,4,148.69345890008844,,148.68299959995784,148.69345890008844,149.68072839989327,149.68072839989327,149.69526319997385,150.63067690003663,t,0.9379444001242518,None,Subject 03,001,2025-11-07_15h47.04.041,untitled,,2025.1.1,59.839713363277625,2025-11-07 15h47.14.054663 +0530,
40,55,62,75,5,10,l,0.3799066001083702,None,10,5,75,3,150.64772040001117,,150.63455029996112,150.64772040001117,151.63312779995613,151.63312779995613,151.64854669990018,152.01760670007206,l,0.3799066001083702,None,Subject 03,001,2025-11-07_15h47.04.041,untitled,,2025.1.1,59.839713363277625,2025-11-07 15h47.14.054663 +0530,
78,80,162,76,6,10,t,1.4855709997937083,None,10,6,76,6,152.03015020000748,,152.02186230011284,152.03015020000748,153.0336170999799,153.0336170999799,153.0336170999799,154.53548670001328,t,1.4855709997937083,None,Subject 03,001,2025-11-07_15h47.04.041,untitled,,2025.1.1,59.839713363277625,2025-11-07 15h47.14.054663 +0530,
78,80,162,77,0,11,t,0.4759559999220073,None,11,0,77,6,154.5514942998998,,154.5357757001184,154.5514942998998,155.53686950006522,155.53686950006522,155.55396079993807,156.02029399992898,t,0.4759559999220073,None,Subject 03,001,2025-11-07_15h47.04.041,untitled,,2025.1.1,59.839713363277625,2025-11-07 15h47.14.054663 +0530,
49,60,89,78,1,11,t,2.8732328000478446,None,11,1,78,4,156.03621900011785,,156.02606420009397,156.03621900011785,157.02102830004878,157.02102830004878,157.0374269001186,159.9082826001104,t,2.8732328000478446,None,Subject 03,001,2025-11-07_15h47.04.041,untitled,,2025.1.1,59.839713363277625,2025-11-07 15h47.14.054663 +0530,
67,75,119,79,2,11,t,0.6065932000055909,None,11,2,79,5,159.92485670000315,,159.91302999993786,159.92485670000315,160.90880289999768,160.90880289999768,160.9260670999065,161.52691860008053,t,0.6065932000055909,None,Subject 03,001,2025-11-07_15h47.04.041,untitled,,2025.1.1,59.839713363277625,2025-11-07 15h47.14.054663 +0530,
27,50,21,80,3,11,l,0.9844570001587272,None,11,3,80,2,161.54417630005628,,161.53110340004787,161.54417630005628,162.52895179996267,162.52895179996267,162.5435544999782,163.52755760005675,l,0.9844570001587272,None,Subject 03,001,2025-11-07_15h47.04.041,untitled,,2025.1.1,59.839713363277625,2025-11-07 15h47.14.054663 +0530,
