pos,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trials_2.key_resp.keys,trials_2.key_resp.corr,trials_2.key_resp.rt,trials_2.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
-150,z,19,3,4,z,1,0.3822470000013709,None,4,3,19,3,,,,,44.11195240000961,,44.096273400005884,44.11195240000961,45.09613730001729,45.09613730001729,45.09613730001729,45.09613730001729,45.11288929998409,46.0982327000238,46.0982327000238,46.48201600002358,z,1,0.3822470000013709,None,,,,,Participant 05,001,2025-10-04_23h51.45.541,Motor sequence task,,2025.1.1,59.930839814476265,2025-10-04 23h51.57.942065 +0530,
-50,x,20,0,5,x,1,0.39566959999501705,None,5,0,20,0,,,,,46.497967800009064,,46.48243859998183,46.497967800009064,47.48186790000182,47.48186790000182,47.48186790000182,47.48186790000182,47.49876940000104,48.48379410000052,48.48379410000052,48.88399920001393,x,1,0.39566959999501705,None,,,,,Participant 05,001,2025-10-04_23h51.45.541,Motor sequence task,,2025.1.1,59.930839814476265,2025-10-04 23h51.57.942065 +0530,
150,v,21,1,5,v,1,0.36461140000028536,None,5,1,21,1,,,,,48.90033689996926,,48.88437280000653,48.90033689996926,49.88528380001662,49.88528380001662,49.88528380001662,49.88528380001662,49.9023721999838,50.88649120001355,50.88649120001355,51.254189100000076,v,1,0.36461140000028536,None,,,,,Participant 05,001,2025-10-04_23h51.45.541,Motor sequence task,,2025.1.1,59.930839814476265,2025-10-04 23h51.57.942065 +0530,
50,c,22,2,5,c,1,0.09608839999418706,None,5,2,22,2,,,,,51.270576199982315,,51.254697799973655,51.270576199982315,52.25455269997474,52.25455269997474,52.25455269997474,52.25455269997474,52.271369399968535,53.25534149998566,53.25534149998566,53.35698909999337,c,1,0.09608839999418706,None,,,,,Participant 05,001,2025-10-04_23h51.45.541,Motor sequence task,,2025.1.1,59.930839814476265,2025-10-04 23h51.57.942065 +0530,
-150,z,23,3,5,z,1,0.31713069998659194,None,5,3,23,3,,,,,53.371070399996825,,53.357359000016004,53.371070399996825,54.35700109996833,54.35700109996833,54.35700109996833,54.35700109996833,54.37390509998659,55.357978000014555,55.357978000014555,55.692057300009765,z,1,0.31713069998659194,None,,,,,Participant 05,001,2025-10-04_23h51.45.541,Motor sequence task,,2025.1.1,59.930839814476265,2025-10-04 23h51.57.942065 +0530,
-50,x,24,0,6,x,1,0.19374399998923764,None,6,0,24,0,,,,,55.70837649999885,,55.69245159998536,55.70837649999885,56.69256649998715,56.69256649998715,56.69256649998715,56.69256649998715,56.709208599990234,57.693379700009245,57.693379700009245,57.89410169998882,x,1,0.19374399998923764,None,,,,,Participant 05,001,2025-10-04_23h51.45.541,Motor sequence task,,2025.1.1,59.930839814476265,2025-10-04 23h51.57.942065 +0530,
150,v,25,1,6,v,1,0.3461987000191584,None,6,1,25,1,,,,,57.910402600013185,,57.894482799980324,57.910402600013185,58.894499099988025,58.894499099988025,58.894499099988025,58.894499099988025,58.911283100023866,59.89557569997851,59.89557569997851,60.246586599969305,v,1,0.3461987000191584,None,,,,,Participant 05,001,2025-10-04_23h51.45.541,Motor sequence task,,2025.1.1,59.930839814476265,2025-10-04 23h51.57.942065 +0530,
50,c,26,2,6,c,1,0.2868352999794297,None,6,2,26,2,,,,,60.263590799993835,,60.247159000020474,60.263590799993835,61.24790730001405,61.24790730001405,61.24790730001405,61.24790730001405,61.26474110002164,62.24841519998154,62.24841519998154,62.549476900021546,c,1,0.2868352999794297,None,,,,,Participant 05,001,2025-10-04_23h51.45.541,Motor sequence task,,2025.1.1,59.930839814476265,2025-10-04 23h51.57.942065 +0530,
-150,z,27,3,6,z,1,0.2687535000150092,None,6,3,27,3,,,,,62.56545230001211,,62.55010549997678,62.56545230001211,63.549708499980625,63.549708499980625,63.549708499980625,63.549708499980625,63.566486299969256,64.55168360000243,64.55168360000243,64.8351220000186,z,1,0.2687535000150092,None,,,,,Participant 05,001,2025-10-04_23h51.45.541,Motor sequence task,,2025.1.1,59.930839814476265,2025-10-04 23h51.57.942065 +0530,
-50,x,28,0,7,x,1,0.3258816000306979,None,7,0,28,0,,,,,64.85167689999798,,64.83553290000418,64.85167689999798,65.83585689996835,65.83585689996835,65.83585689996835,65.83585689996835,65.85257889999775,66.83671299996786,66.83671299996786,67.16951659996994,x,1,0.3258816000306979,None,,,,,Participant 05,001,2025-10-04_23h51.45.541,Motor sequence task,,2025.1.1,59.930839814476265,2025-10-04 23h51.57.942065 +0530,
150,v,29,1,7,v,1,0.295186500006821,None,7,1,29,1,,,,,67.18725129996892,,67.1699779999908,67.18725129996892,68.17234719998669,68.17234719998669,68.17234719998669,68.17234719998669,68.18823029997293,69.17323870002292,69.17323870002292,69.47364280000329,v,1,0.295186500006821,None,,,,,Participant 05,001,2025-10-04_23h51.45.541,Motor sequence task,,2025.1.1,59.930839814476265,2025-10-04 23h51.57.942065 +0530,
50,c,30,2,7,c,1,0.13203909998992458,None,7,2,30,2,,,,,69.49012420000508,,69.47395539999707,69.49012420000508,70.47419290000107,70.47419290000107,70.47419290000107,70.47419290000107,70.4909098999924,71.474985799985,71.474985799985,71.61004589998629,c,1,0.13203909998992458,None,,,,,Participant 05,001,2025-10-04_23h51.45.541,Motor sequence task,,2025.1.1,59.930839814476265,2025-10-04 23h51.57.942065 +0530,
-150,z,31,3,7,z,1,0.29257039999356493,None,7,3,31,3,,,,,71.62609550001798,,71.61045460001333,71.62609550001798,72.61011559999315,72.61011559999315,72.61011559999315,72.61011559999315,72.62710290000541,73.61102609999944,73.61102609999944,73.9116491000168,z,1,0.29257039999356493,None,,,,,Participant 05,001,2025-10-04_23h51.45.541,Motor sequence task,,2025.1.1,59.930839814476265,2025-10-04 23h51.57.942065 +0530,
-50,x,32,0,8,x,1,0.3117618000251241,None,8,0,32,0,,,,,73.92790150002111,,73.91202739998698,73.92790150002111,74.91206820000662,74.91206820000662,74.91206820000662,74.91206820000662,74.92880029999651,75.91389989998424,75.91389989998424,76.2314122999669,x,1,0.3117618000251241,None,,,,,Participant 05,001,2025-10-04_23h51.45.541,Motor sequence task,,2025.1.1,59.930839814476265,2025-10-04 23h51.57.942065 +0530,
150,v,33,1,8,v,1,0.3519499999820255,None,8,1,33,1,,,,,76.2474817999755,,76.23175159998937,76.2474817999755,77.23154619999696,77.23154619999696,77.23154619999696,77.23154619999696,77.24877379997633,78.2325880000135,78.2325880000135,78.60024080000585,v,1,0.3519499999820255,None,,,,,Participant 05,001,2025-10-04_23h51.45.541,Motor sequence task,,2025.1.1,59.930839814476265,2025-10-04 23h51.57.942065 +0530,
50,c,34,2,8,c,1,0.3472464000224136,None,8,2,34,2,,,,,78.61658630002057,,78.60066039999947,78.61658630002057,79.60097979998682,79.60097979998682,79.60097979998682,79.60097979998682,79.61785589996725,80.60173150000628,80.60173150000628,80.95243150001625,c,1,0.3472464000224136,None,,,,,Participant 05,001,2025-10-04_23h51.45.541,Motor sequence task,,2025.1.1,59.930839814476265,2025-10-04 23h51.57.942065 +0530,
-150,z,35,3,8,z,1,0.23986309999600053,None,8,3,35,3,,,,,80.97013219998917,,80.95273660001112,80.97013219998917,81.95409279997693,81.95409279997693,81.95409279997693,81.95409279997693,81.96980359998997,82.95486980001442,82.95486980001442,83.20491390000097,z,1,0.23986309999600053,None,,,,,Participant 05,001,2025-10-04_23h51.45.541,Motor sequence task,,2025.1.1,59.930839814476265,2025-10-04 23h51.57.942065 +0530,
-50,x,36,0,9,x,1,0.19432729994878173,None,9,0,36,0,,,,,83.22143099998357,,83.20542630000273,83.22143099998357,84.2064812000026,84.2064812000026,84.2064812000026,84.2064812000026,84.22237969998969,85.20754660002422,85.20754660002422,85.40800360002322,x,1,0.19432729994878173,None,,,,,Participant 05,001,2025-10-04_23h51.45.541,Motor sequence task,,2025.1.1,59.930839814476265,2025-10-04 23h51.57.942065 +0530,
150,v,37,1,9,v,1,0.3023560000001453,None,9,1,37,1,,,,,85.42433259997051,,85.40837590000592,85.42433259997051,86.40872790000867,86.40872790000867,86.40872790000867,86.40872790000867,86.42557000002125,87.4095026999712,87.4095026999712,87.72746999998344,v,1,0.3023560000001453,None,,,,,Participant 05,001,2025-10-04_23h51.45.541,Motor sequence task,,2025.1.1,59.930839814476265,2025-10-04 23h51.57.942065 +0530,
