18.6278 	INFO 	Loaded monitor calibration from ['2025_08_12 09:33']
18.6581 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1920, 1200]. Using actual size
18.9327 	INFO 	Using renderer 'AMD Radeon(TM) Graphics' for graphics
18.9327 	INFO 	OpenGL version supported by driver is 4..
18.9865 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000022DC5D06FE0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000022DC5D07040>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=True, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000022DC5DF7070>, multiSample=False, name='window1', numSamples=2, pos=[np.float64(0.0), np.float64(0.0)], screen=0, size=array([1920, 1200]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
18.9867 	EXP 	window1: backgroundImage = ''
18.9867 	EXP 	window1: backgroundFit = 'none'
19.6567 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
19.6567 	EXP 	window1: recordFrameIntervals = False
19.9199 	EXP 	window1: recordFrameIntervals = True
20.1038 	EXP 	Screen (0) actual frame rate measured at 60.02Hz
20.1038 	EXP 	window1: recordFrameIntervals = False
20.1890 	INFO 	keyboard.Keyboard is using ptb backend.
20.1892 	INFO 	keyboard.Keyboard is using ptb backend.
20.1893 	EXP 	untitled: status = STARTED
20.1934 	EXP 	Created fixation = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='fixation', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.05, 0.05]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
20.2439 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
0.0117 	EXP 	Imported discounting.csv as conditions, 7 conditions, 3 params
