prime_word,prime_gender,target_image,target_gender,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Instructions.started,text_2.started,key_resp_2.started,Instructions.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,trial.started,fixation.started,prime.started,fixation.stopped,prime.stopped,target_picture.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,Thankyou.started,text.started,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
Nurse,feminine,m3.jpg,male,83,29,1,m,0.4833612999645993,None,1,29,83,24,190.177748600021,,,,,,,,,190.16931349999504,190.177748600021,190.65776660002302,190.6918383000302,191.65991709998343,191.65991709998343,191.65991709998343,192.14398210000945,m,0.4833612999645993,None,,,Subject-04,001,2025-11-23_16h25.43.724,Semantic priming with gender association,,2025.1.1,59.63740457545575,2025-11-23 16h26.03.774932 +0530,
Lawyer,masculine,m5.jpeg,male,84,30,1,m,0.9711810000007972,None,1,30,84,8,192.15995280002244,,,,,,,,,192.15130149998004,192.15995280002244,192.64523000002373,192.65978789998917,193.64503740001237,193.64503740001237,193.64503740001237,194.63099949999014,m,0.9711810000007972,None,,,Subject-04,001,2025-11-23_16h25.43.724,Semantic priming with gender association,,2025.1.1,59.63740457545575,2025-11-23 16h26.03.774932 +0530,
Student,neutral,f2.jpeg,female,85,31,1,f,0.5289205999579281,None,1,31,85,43,194.64682269998593,,,,,,,,,194.63843759999145,194.64682269998593,195.13042870000936,195.14735659997677,196.13117240002612,196.13117240002612,196.13117240002612,196.66548969998257,f,0.5289205999579281,None,,,Subject-04,001,2025-11-23_16h25.43.724,Semantic priming with gender association,,2025.1.1,59.63740457545575,2025-11-23 16h26.03.774932 +0530,
Banker,masculine,f2.jpeg,female,86,32,1,f,0.4630524000385776,None,1,32,86,3,196.68157040001824,,,,,,,,,196.671952100005,196.68157040001824,197.16532400000142,197.1817824000027,198.1665566000156,198.1665566000156,198.1665566000156,198.63390030001756,f,0.4630524000385776,None,,,Subject-04,001,2025-11-23_16h25.43.724,Semantic priming with gender association,,2025.1.1,59.63740457545575,2025-11-23 16h26.03.774932 +0530,
Author,neutral,f1.jpg,female,87,33,1,f,0.8619795999838971,None,1,33,87,41,198.6498300000094,,,,,,,,,198.64024610002525,198.6498300000094,199.1341237000306,199.1504274000181,200.1356079999823,200.1356079999823,200.1356079999823,201.0039378000074,f,0.8619795999838971,None,,,Subject-04,001,2025-11-23_16h25.43.724,Semantic priming with gender association,,2025.1.1,59.63740457545575,2025-11-23 16h26.03.774932 +0530,
Reporter,neutral,m3.jpg,male,88,34,1,m,0.5122181999613531,None,1,34,88,44,201.02020740002627,,,,,,,,,201.0159884999739,201.02020740002627,201.50460280000698,201.51943280000705,202.50869410001906,202.50869410001906,202.50869410001906,203.022364799981,m,0.5122181999613531,None,,,Subject-04,001,2025-11-23_16h25.43.724,Semantic priming with gender association,,2025.1.1,59.63740457545575,2025-11-23 16h26.03.774932 +0530,
Democrat,neutral,m4.jpg,male,89,35,1,m,0.9983356000157073,None,1,35,89,46,203.0387298000278,,,,,,,,,203.0334506999934,203.0387298000278,203.5223157000146,203.53839820000576,204.5231948000146,204.5231948000146,204.5231948000146,205.52453280001646,m,0.9983356000157073,None,,,Subject-04,001,2025-11-23_16h25.43.724,Semantic priming with gender association,,2025.1.1,59.63740457545575,2025-11-23 16h26.03.774932 +0530,
Blacksmith,masculine,f9.jpg,female,90,36,1,f,0.8018624999676831,None,1,36,90,17,205.54085559997475,,,,,,,,,205.53513380000368,205.54085559997475,206.02445139997872,206.04091129999142,207.0263073000242,207.0263073000242,207.0263073000242,207.84415150003042,f,0.8018624999676831,None,,,Subject-04,001,2025-11-23_16h25.43.724,Semantic priming with gender association,,2025.1.1,59.63740457545575,2025-11-23 16h26.03.774932 +0530,
Engineer,masculine,f3.jpg,female,91,37,1,f,0.8734224999789149,None,1,37,91,5,207.89190430002054,,,,,,,,,207.88304719998268,207.89190430002054,208.34409690002212,208.39420869998867,209.345155899995,209.345155899995,209.345155899995,210.23027539998293,f,0.8734224999789149,None,,,Subject-04,001,2025-11-23_16h25.43.724,Semantic priming with gender association,,2025.1.1,59.63740457545575,2025-11-23 16h26.03.774932 +0530,
Librarian,feminine,f5.jpeg,female,92,38,1,f,0.9749000000301749,None,1,38,92,29,210.24631509999745,,,,,,,,,210.234785299981,210.24631509999745,210.7299103999976,210.74665370001458,211.7309959999984,211.7309959999984,211.7309959999984,212.71611440001288,f,0.9749000000301749,None,,,Subject-04,001,2025-11-23_16h25.43.724,Semantic priming with gender association,,2025.1.1,59.63740457545575,2025-11-23 16h26.03.774932 +0530,
Mechanic,masculine,m1.jpg,male,93,39,1,m,0.5811408000299707,None,1,39,93,0,212.73287519998848,,,,,,,,,212.7258356999955,212.73287519998848,213.21615769999335,213.233304399997,214.21730700001353,214.21730700001353,214.21730700001353,214.80199280002853,m,0.5811408000299707,None,,,Subject-04,001,2025-11-23_16h25.43.724,Semantic priming with gender association,,2025.1.1,59.63740457545575,2025-11-23 16h26.03.774932 +0530,
Blacksmith,masculine,m9.png,male,94,40,1,m,0.45037400000728667,None,1,40,94,16,214.84693250001874,,,,,,,,,214.8394069999922,214.84693250001874,215.301503100025,215.35143809998408,216.3028882999788,216.3028882999788,216.3028882999788,216.77119699999457,m,0.45037400000728667,None,,,Subject-04,001,2025-11-23_16h25.43.724,Semantic priming with gender association,,2025.1.1,59.63740457545575,2025-11-23 16h26.03.774932 +0530,
Nanny,feminine,f9.jpg,female,95,41,1,f,0.6688234999892302,None,1,41,95,37,216.78663739998592,,,,,,,,,216.77951439999742,216.78663739998592,217.27048070001183,217.28823659999762,218.27146720001474,218.27146720001474,218.27146720001474,218.95615300000645,f,0.6688234999892302,None,,,Subject-04,001,2025-11-23_16h25.43.724,Semantic priming with gender association,,2025.1.1,59.63740457545575,2025-11-23 16h26.03.774932 +0530,
Democrat,neutral,f4.jpg,female,96,42,1,f,0.728431100025773,None,1,42,96,47,218.9726378999767,,,,,,,,,218.9678842999856,218.9726378999767,219.45626280002762,219.4730225999956,220.45729829999618,220.45729829999618,220.45729829999618,221.1923322000075,f,0.728431100025773,None,,,Subject-04,001,2025-11-23_16h25.43.724,Semantic priming with gender association,,2025.1.1,59.63740457545575,2025-11-23 16h26.03.774932 +0530,
Ballerina,feminine,f10.jpg,female,97,43,1,f,0.5169179999502376,None,1,43,97,19,221.2082676999853,,,,,,,,,221.2033413000172,221.2082676999853,221.69195170002058,221.7086232000147,222.69270890002372,222.69270890002372,222.69270890002372,223.21145589998923,f,0.5169179999502376,None,,,Subject-04,001,2025-11-23_16h25.43.724,Semantic priming with gender association,,2025.1.1,59.63740457545575,2025-11-23 16h26.03.774932 +0530,
Baker,neutral,f7.jpg,female,98,44,1,f,0.34952260000864044,None,1,44,98,53,223.2268991000019,,,,,,,,,223.21809239999857,223.2268991000019,223.7111476000282,223.727795600018,224.7122564999736,224.7122564999736,224.7122564999736,225.06304470001487,f,0.34952260000864044,None,,,Subject-04,001,2025-11-23_16h25.43.724,Semantic priming with gender association,,2025.1.1,59.63740457545575,2025-11-23 16h26.03.774932 +0530,
Teacher,feminine,m7.jpg,male,99,45,1,m,0.4219577999901958,None,1,45,99,32,225.0790298000211,,,,,,,,,225.07130509999115,225.0790298000211,225.56304869998712,225.57979769998929,226.56406379997497,226.56406379997497,226.56406379997497,226.99842449999414,m,0.4219577999901958,None,,,Subject-04,001,2025-11-23_16h25.43.724,Semantic priming with gender association,,2025.1.1,59.63740457545575,2025-11-23 16h26.03.774932 +0530,
Homemaker,feminine,m2.jpg,male,100,46,1,m,0.813360600033775,None,1,46,100,22,227.0162540000165,,,,,,,,,227.01141899998765,227.0162540000165,227.49859779997496,227.51474930002587,228.49987390002934,228.49987390002934,228.49987390002934,229.31761169998208,m,0.813360600033775,None,,,Subject-04,001,2025-11-23_16h25.43.724,Semantic priming with gender association,,2025.1.1,59.63740457545575,2025-11-23 16h26.03.774932 +0530,
Artist,neutral,m10.jpg,male,101,47,1,m,0.514175400021486,None,1,47,101,38,229.35486700001638,,,,,,,,,229.34754779998912,229.35486700001638,229.8172018000041,229.86735559999943,230.81848620000528,230.81848620000528,230.81848620000528,231.3360719999764,m,0.514175400021486,None,,,Subject-04,001,2025-11-23_16h25.43.724,Semantic priming with gender association,,2025.1.1,59.63740457545575,2025-11-23 16h26.03.774932 +0530,
Reporter,neutral,f3.jpg,female,102,48,1,f,0.5568982999539003,None,1,48,102,45,231.3856848999858,,,,,,,,,231.37477689998923,231.3856848999858,231.83615980000468,231.88693620002596,232.8383663999848,232.8383663999848,232.8383663999848,233.40536789997714,f,0.5568982999539003,None,,,Subject-04,001,2025-11-23_16h25.43.724,Semantic priming with gender association,,2025.1.1,59.63740457545575,2025-11-23 16h26.03.774932 +0530,
Republican,neutral,m5.jpeg,male,103,49,1,m,0.5774552000220865,None,1,49,103,48,233.42177259997698,,,,,,,,,233.4101125000161,233.42177259997698,233.90518419997534,233.92196110001532,234.9068728000275,234.9068728000275,234.9068728000275,235.490716899978,m,0.5774552000220865,None,,,Subject-04,001,2025-11-23_16h25.43.724,Semantic priming with gender association,,2025.1.1,59.63740457545575,2025-11-23 16h26.03.774932 +0530,
Airshostess,feminine,m6.jpg,male,104,50,1,m,0.5613172000157647,None,1,50,104,30,235.5095284000272,,,,,,,,,235.50486099999398,235.5095284000272,235.9909500000067,236.02432269998826,236.9929308000137,236.9929308000137,236.9929308000137,237.55967739998596,m,0.5613172000157647,None,,,Subject-04,001,2025-11-23_16h25.43.724,Semantic priming with gender association,,2025.1.1,59.63740457545575,2025-11-23 16h26.03.774932 +0530,
Babysitter,feminine,f1.jpg,female,105,51,1,f,0.4744040000368841,None,1,51,105,21,237.57687910000095,,,,,,,,,237.56722859997535,237.57687910000095,238.05985199997667,238.07661099999677,239.0616139000049,239.0616139000049,239.0616139000049,239.5453770000022,f,0.4744040000368841,None,,,Subject-04,001,2025-11-23_16h25.43.724,Semantic priming with gender association,,2025.1.1,59.63740457545575,2025-11-23 16h26.03.774932 +0530,
Ballerina,feminine,m10.jpg,male,106,52,1,m,0.7227859999984503,None,1,52,106,18,239.58718500001123,,,,,,,,,239.5788951999857,239.58718500001123,240.04559539997717,240.09573020000244,241.04665259999456,241.04665259999456,241.04665259999456,241.78193699999247,m,0.7227859999984503,None,,,Subject-04,001,2025-11-23_16h25.43.724,Semantic priming with gender association,,2025.1.1,59.63740457545575,2025-11-23 16h26.03.774932 +0530,
Engineer,masculine,m3.jpg,male,107,53,1,m,0.520446999988053,None,1,53,107,4,241.7991204999853,,,,,,,,,241.79416109999875,241.7991204999853,242.28242709999904,242.30022839998128,243.28248200000962,243.28248200000962,243.28248200000962,243.81668859999627,m,0.520446999988053,None,,,Subject-04,001,2025-11-23_16h25.43.724,Semantic priming with gender association,,2025.1.1,59.63740457545575,2025-11-23 16h26.03.774932 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.8168385999743,243.8329642000026,,,,,,,,,
