pos,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trials_2.key_resp.keys,trials_2.key_resp.corr,trials_2.key_resp.rt,trials_2.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
150,v,49,1,12,v,1,0.31536539999069646,None,12,1,49,1,,,,,116.38698980002664,,116.37065440003062,116.38698980002664,117.37229839997599,117.37229839997599,117.37229839997599,117.37229839997599,117.38931900000898,118.37383689999115,118.37383689999115,118.70773120003287,v,1,0.31536539999069646,None,,,,,participant 02,001,2025-10-03_16h57.26.625,Motor sequence task,,2025.1.1,59.848738282754496,2025-10-03 16h57.35.555990 +0530,
50,c,50,2,12,c,1,0.2858492999803275,None,12,2,50,2,,,,,118.72403290000511,,118.70817019999959,118.72403290000511,119.70898900000611,119.70898900000611,119.70898900000611,119.70898900000611,119.7245540000149,120.70929909998085,120.70929909998085,121.00781310000457,c,1,0.2858492999803275,None,,,,,participant 02,001,2025-10-03_16h57.26.625,Motor sequence task,,2025.1.1,59.848738282754496,2025-10-03 16h57.35.555990 +0530,
-150,z,51,3,12,z,1,0.31958229996962473,None,12,3,51,3,,,,,121.026399400027,,121.00819700001739,121.026399400027,122.00979650003137,122.00979650003137,122.00979650003137,122.00979650003137,122.0261962999939,123.01176090002991,123.01176090002991,123.34634679998271,z,1,0.31958229996962473,None,,,,,participant 02,001,2025-10-03_16h57.26.625,Motor sequence task,,2025.1.1,59.848738282754496,2025-10-03 16h57.35.555990 +0530,
-50,x,52,0,13,x,1,0.4369971000123769,None,13,0,52,0,,,,,123.36293280002428,,123.34685069997795,123.36293280002428,124.34723830001894,124.34723830001894,124.34723830001894,124.34723830001894,124.36416200001258,125.34776710002916,125.34776710002916,125.79668550001225,x,1,0.4369971000123769,None,,,,,participant 02,001,2025-10-03_16h57.26.625,Motor sequence task,,2025.1.1,59.848738282754496,2025-10-03 16h57.35.555990 +0530,
150,v,53,1,13,v,1,0.5454767000046559,None,13,1,53,1,,,,,125.81530220003333,,125.79714209999656,125.81530220003333,126.79932659998303,126.79932659998303,126.79932659998303,126.79932659998303,126.81566429999657,127.79899510001997,127.79899510001997,128.35166540002683,v,1,0.5454767000046559,None,,,,,participant 02,001,2025-10-03_16h57.26.625,Motor sequence task,,2025.1.1,59.848738282754496,2025-10-03 16h57.35.555990 +0530,
50,c,54,2,13,c,1,0.8735193000175059,None,13,2,54,2,,,,,128.36717230000068,,128.35210279998137,128.36717230000068,129.35411309998017,129.35411309998017,129.35411309998017,129.35411309998017,129.3683060000185,130.35318899998674,130.35318899998674,131.23876370000653,c,1,0.8735193000175059,None,,,,,participant 02,001,2025-10-03_16h57.26.625,Motor sequence task,,2025.1.1,59.848738282754496,2025-10-03 16h57.35.555990 +0530,
-150,z,55,3,13,z,1,0.30734709999524057,None,13,3,55,3,,,,,131.2546381999855,,131.2392364999978,131.2546381999855,132.23865160002606,132.23865160002606,132.23865160002606,132.23865160002606,132.2554827000131,133.23952400003327,133.23952400003327,133.55942020000657,z,1,0.30734709999524057,None,,,,,participant 02,001,2025-10-03_16h57.26.625,Motor sequence task,,2025.1.1,59.848738282754496,2025-10-03 16h57.35.555990 +0530,
-50,x,56,0,14,x,1,0.021204999997280538,None,14,0,56,0,,,,,133.57140190002974,,133.55986879998818,133.57140190002974,134.5748598999926,134.5748598999926,134.5748598999926,134.5748598999926,134.5748598999926,135.55682579998393,135.55682579998393,135.59340060001705,x,1,0.021204999997280538,None,,,,,participant 02,001,2025-10-03_16h57.26.625,Motor sequence task,,2025.1.1,59.848738282754496,2025-10-03 16h57.35.555990 +0530,
150,v,57,1,14,v,1,0.28359579999232665,None,14,1,57,1,,,,,135.60669139999663,,135.59394719998818,135.60669139999663,136.59364799998002,136.59364799998002,136.59364799998002,136.59364799998002,136.61121880001156,137.59494640002958,137.59494640002958,137.87941519997548,v,1,0.28359579999232665,None,,,,,participant 02,001,2025-10-03_16h57.26.625,Motor sequence task,,2025.1.1,59.848738282754496,2025-10-03 16h57.35.555990 +0530,
50,c,58,2,14,c,1,0.3367238999926485,None,14,2,58,2,,,,,137.89277749997564,,137.88001120003173,137.89277749997564,138.8793963000062,138.8793963000062,138.8793963000062,138.8793963000062,138.89637849997962,139.88182950002374,139.88182950002374,140.23246879997896,c,1,0.3367238999926485,None,,,,,participant 02,001,2025-10-03_16h57.26.625,Motor sequence task,,2025.1.1,59.848738282754496,2025-10-03 16h57.35.555990 +0530,
