prime_word,prime_gender,target_image,target_gender,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Instructions.started,text_2.started,key_resp_2.started,Instructions.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,trial.started,fixation.started,prime.started,fixation.stopped,prime.stopped,target_picture.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,Thankyou.started,text.started,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
Baker,neutral,m7.jpg,male,24,24,0,m,0.5292483000084758,None,0,24,24,52,55.28417840000475,,,,,,,,,55.27696119999746,55.28417840000475,55.76795830001356,55.78459799999837,56.768878799979575,56.768878799979575,56.768878799979575,57.30326100002276,m,0.5292483000084758,None,,,Subject_03,001,2025-11-23_16h21.20.695,Semantic priming with gender association,,2025.1.1,59.63889838395441,2025-11-23 16h21.32.335676 +0530,
Nurse,feminine,f3.jpg,female,25,25,0,f,0.5111457999446429,None,0,25,25,25,57.35265289997915,,,,,,,,,57.34087690000888,57.35265289997915,57.80336710001575,57.85364099999424,58.804340399976354,58.804340399976354,58.804340399976354,59.322222399991006,f,0.5111457999446429,None,,,Subject_03,001,2025-11-23_16h21.20.695,Semantic priming with gender association,,2025.1.1,59.63889838395441,2025-11-23 16h21.32.335676 +0530,
Doctor,masculine,m7.jpg,male,26,26,0,m,0.4591991000343114,None,0,26,26,12,59.33955999999307,,,,,,,,,59.334857299982104,59.33955999999307,59.821941300004255,59.83870720001869,60.82339089998277,60.82339089998277,60.82339089998277,61.29117089998908,m,0.4591991000343114,None,,,Subject_03,001,2025-11-23_16h21.20.695,Semantic priming with gender association,,2025.1.1,59.63889838395441,2025-11-23 16h21.32.335676 +0530,
Hunter,masculine,f4.jpg,female,27,27,0,f,0.8288198999944143,None,0,27,27,7,61.30779290001374,,,,,,,,,61.302536399976816,61.30779290001374,61.79124699998647,61.80809870001394,62.79203690000577,62.79203690000577,62.79203690000577,63.62718050001422,f,0.8288198999944143,None,,,Subject_03,001,2025-11-23_16h21.20.695,Semantic priming with gender association,,2025.1.1,59.63889838395441,2025-11-23 16h21.32.335676 +0530,
Artist,neutral,f10.jpg,female,28,28,0,f,0.9336745999753475,None,0,28,28,39,63.64325740002096,,,,,,,,,63.63815999997314,63.64325740002096,64.12841760000447,64.14428279997082,65.12869699997827,65.12869699997827,65.12869699997827,66.06302120001055,f,0.9336745999753475,None,,,Subject_03,001,2025-11-23_16h21.20.695,Semantic priming with gender association,,2025.1.1,59.63889838395441,2025-11-23 16h21.32.335676 +0530,
Banker,masculine,m2.jpg,male,29,29,0,m,0.3697218999732286,None,0,29,29,2,66.08032439998351,,,,,,,,,66.07539160002489,66.08032439998351,66.56365790002747,66.58080150000751,67.56464080000296,67.56464080000296,67.56464080000296,67.94924029998947,m,0.3697218999732286,None,,,Subject_03,001,2025-11-23_16h21.20.695,Semantic priming with gender association,,2025.1.1,59.63889838395441,2025-11-23 16h21.32.335676 +0530,
Homemaker,feminine,m2.jpg,male,30,30,0,m,1.104955399991013,None,0,30,30,22,67.96945069998037,,,,,,,,,67.96306460001506,67.96945069998037,68.44896730000619,68.48294610000448,69.44982280000113,69.44982280000113,69.44982280000113,70.56804099999135,m,1.104955399991013,None,,,Subject_03,001,2025-11-23_16h21.20.695,Semantic priming with gender association,,2025.1.1,59.63889838395441,2025-11-23 16h21.32.335676 +0530,
Lawyer,masculine,f5.jpeg,female,31,31,0,f,0.889136600017082,None,0,31,31,9,70.58417980000377,,,,,,,,,70.573120200017,70.58417980000377,71.06913080002414,71.08464999997523,72.06959979998646,72.06959979998646,72.06959979998646,72.97063180000987,f,0.889136600017082,None,,,Subject_03,001,2025-11-23_16h21.20.695,Semantic priming with gender association,,2025.1.1,59.63889838395441,2025-11-23 16h21.32.335676 +0530,
Reporter,neutral,f3.jpg,female,32,32,0,f,0.564011299982667,None,0,32,32,45,73.0185415999731,,,,,,,,,73.00612540001748,73.0185415999731,73.47107819997473,73.52121299999999,74.47206499997992,74.47206499997992,74.47206499997992,75.0395646999823,f,0.564011299982667,None,,,Subject_03,001,2025-11-23_16h21.20.695,Semantic priming with gender association,,2025.1.1,59.63889838395441,2025-11-23 16h21.32.335676 +0530,
Democrat,neutral,m4.jpg,male,33,33,0,m,0.5868044000235386,None,0,33,33,46,75.05810159997782,,,,,,,,,75.05334849999053,75.05810159997782,75.5393026000238,75.57297460001428,76.54048010002589,76.54048010002589,76.54048010002589,77.14199560001725,m,0.5868044000235386,None,,,Subject_03,001,2025-11-23_16h21.20.695,Semantic priming with gender association,,2025.1.1,59.63889838395441,2025-11-23 16h21.32.335676 +0530,
Nurse,feminine,m3.jpg,male,34,34,0,m,0.6458146999939345,None,0,34,34,24,77.15821409999626,,,,,,,,,77.1532122999779,77.15821409999626,77.64178940001875,77.65850469999714,78.64303869998548,78.64303869998548,78.64303869998548,79.29417539999122,m,0.6458146999939345,None,,,Subject_03,001,2025-11-23_16h21.20.695,Semantic priming with gender association,,2025.1.1,59.63889838395441,2025-11-23 16h21.32.335676 +0530,
Republican,neutral,f5.jpeg,female,35,35,0,f,0.6364163999678567,None,0,35,35,49,79.31009560002713,,,,,,,,,79.29966810002225,79.31009560002713,79.79387880000286,79.81055290001677,80.79586760001257,80.79586760001257,80.79586760001257,81.44654209999135,f,0.6364163999678567,None,,,Subject_03,001,2025-11-23_16h21.20.695,Semantic priming with gender association,,2025.1.1,59.63889838395441,2025-11-23 16h21.32.335676 +0530,
Airshostess,feminine,m6.jpg,male,36,36,0,m,0.441337600001134,None,0,36,36,30,81.4628588000196,,,,,,,,,81.45773750002263,81.4628588000196,81.94630559999496,81.96322719997261,82.94828750001034,82.94828750001034,82.94828750001034,83.39919560000999,m,0.441337600001134,None,,,Subject_03,001,2025-11-23_16h21.20.695,Semantic priming with gender association,,2025.1.1,59.63889838395441,2025-11-23 16h21.32.335676 +0530,
Prostitute,feminine,m8.jpg,male,37,37,0,m,0.534808200027328,None,0,37,37,34,83.41451739997137,,,,,,,,,83.40545000002021,83.41451739997137,83.89946829999099,83.91521399997873,84.89980650000507,84.89980650000507,84.89980650000507,85.45124159997795,m,0.534808200027328,None,,,Subject_03,001,2025-11-23_16h21.20.695,Semantic priming with gender association,,2025.1.1,59.63889838395441,2025-11-23 16h21.32.335676 +0530,
Lawyer,masculine,m5.jpeg,male,38,38,0,m,0.5181096000014804,None,0,38,38,8,85.4664237999823,,,,,,,,,85.45651370001724,85.4664237999823,85.95116810000036,85.96772379998583,86.95203829999082,86.95203829999082,86.95203829999082,87.48628150002332,m,0.5181096000014804,None,,,Subject_03,001,2025-11-23_16h21.20.695,Semantic priming with gender association,,2025.1.1,59.63889838395441,2025-11-23 16h21.32.335676 +0530,
Driver,masculine,m6.jpg,male,39,39,0,m,0.40570079995086417,None,0,39,39,10,87.50279659999069,,,,,,,,,87.4965203999891,87.50279659999069,87.98631559999194,88.00339610001538,88.9873306999798,88.9873306999798,88.9873306999798,89.40516899997601,m,0.40570079995086417,None,,,Subject_03,001,2025-11-23_16h21.20.695,Semantic priming with gender association,,2025.1.1,59.63889838395441,2025-11-23 16h21.32.335676 +0530,
Interpreter,neutral,f6.jpg,female,40,40,0,f,0.8441837999853306,None,0,40,40,51,89.42171289998805,,,,,,,,,89.41519289999269,89.42171289998805,89.90541210002266,89.92179079999914,90.90626590000466,90.90626590000466,90.90626590000466,91.75771739997435,f,0.8441837999853306,None,,,Subject_03,001,2025-11-23_16h21.20.695,Semantic priming with gender association,,2025.1.1,59.63889838395441,2025-11-23 16h21.32.335676 +0530,
Banker,masculine,f2.jpeg,female,41,41,0,f,0.8033427000045776,None,0,41,41,3,91.77492689999053,,,,,,,,,91.76622069999576,91.77492689999053,92.25745420000749,92.27419159997953,93.2592540999758,93.2592540999758,93.2592540999758,94.07773439999437,f,0.8033427000045776,None,,,Subject_03,001,2025-11-23_16h21.20.695,Semantic priming with gender association,,2025.1.1,59.63889838395441,2025-11-23 16h21.32.335676 +0530,
Democrat,neutral,f4.jpg,female,42,42,0,f,0.5378261000150815,None,0,42,42,47,94.09325680002803,,,,,,,,,94.08668740000576,94.09325680002803,94.57700059999479,94.59375639999053,95.57808519998798,95.57808519998798,95.57808519998798,96.12926369998604,f,0.5378261000150815,None,,,Subject_03,001,2025-11-23_16h21.20.695,Semantic priming with gender association,,2025.1.1,59.63889838395441,2025-11-23 16h21.32.335676 +0530,
Student,neutral,f2.jpeg,female,43,43,0,f,0.3503871000139043,None,0,43,43,43,96.14543390000472,,,,,,,,,96.13617239997257,96.14543390000472,96.62906930001918,96.64603659999557,97.63179339998169,97.63179339998169,97.63179339998169,97.99877629999537,f,0.3503871000139043,None,,,Subject_03,001,2025-11-23_16h21.20.695,Semantic priming with gender association,,2025.1.1,59.63889838395441,2025-11-23 16h21.32.335676 +0530,
Teacher,feminine,f7.jpg,female,44,44,0,f,0.6182517999550328,None,0,44,44,33,98.0151178999804,,,,,,,,,98.00528199999826,98.0151178999804,98.51480479998281,98.51480479998281,99.51596699998481,99.49991549999686,99.49991549999686,100.13340779999271,f,0.6182517999550328,None,,,Subject_03,001,2025-11-23_16h21.20.695,Semantic priming with gender association,,2025.1.1,59.63889838395441,2025-11-23 16h21.32.335676 +0530,
Librarian,feminine,m5.jpeg,male,45,45,0,f,0.8164976999978535,None,0,45,45,28,100.14995280001312,,,,,,,,,100.13903109997045,100.14995280001312,100.63364170002751,100.65030510001816,101.63483619998442,101.63483619998442,101.63483619998442,102.45267209998565,f,0.8164976999978535,None,,,Subject_03,001,2025-11-23_16h21.20.695,Semantic priming with gender association,,2025.1.1,59.63889838395441,2025-11-23 16h21.32.335676 +0530,
Baker,neutral,f7.jpg,female,46,46,0,f,0.7065840999712236,None,0,46,46,53,102.4688914999715,,,,,,,,,102.45945249998476,102.4688914999715,102.95339729997795,102.96941409999272,103.95423149998533,103.95423149998533,103.95423149998533,104.67268720001448,f,0.7065840999712236,None,,,Subject_03,001,2025-11-23_16h21.20.695,Semantic priming with gender association,,2025.1.1,59.63889838395441,2025-11-23 16h21.32.335676 +0530,
Secretary,feminine,m4.jpg,male,47,47,0,m,1.5166328999912366,None,0,47,47,26,104.69141730002593,,,,,,,,,104.68593530001817,104.69141730002593,105.17254100000719,105.20612450002227,106.1732835000148,106.1732835000148,106.1732835000148,107.69187639997108,m,1.5166328999912366,None,,,Subject_03,001,2025-11-23_16h21.20.695,Semantic priming with gender association,,2025.1.1,59.63889838395441,2025-11-23 16h21.32.335676 +0530,
Engineer,masculine,m3.jpg,male,48,48,0,m,1.1750373999821022,None,0,48,48,4,107.71098680002615,,,,,,,,,107.70613060001051,107.71098680002615,108.19198399997549,108.22528660000535,109.19287129997974,109.19287129997974,109.19287129997974,110.37878610001644,m,1.1750373999821022,None,,,Subject_03,001,2025-11-23_16h21.20.695,Semantic priming with gender association,,2025.1.1,59.63889838395441,2025-11-23 16h21.32.335676 +0530,
Author,neutral,m1.jpg,male,49,49,0,m,0.5197001000051387,None,0,49,49,40,110.39527699997416,,,,,,,,,110.3908620000002,110.39527699997416,110.87870180001482,110.89464960002806,111.8795189000084,111.8795189000084,111.8795189000084,112.41406849998748,m,0.5197001000051387,None,,,Subject_03,001,2025-11-23_16h21.20.695,Semantic priming with gender association,,2025.1.1,59.63889838395441,2025-11-23 16h21.32.335676 +0530,
Secretary,feminine,f4.jpg,female,50,50,0,f,0.5864021999877878,None,0,50,50,27,112.43060189997777,,,,,,,,,112.42587149998872,112.43060189997777,112.91387759998906,112.93079050001688,113.91526259999955,113.91526259999955,113.91526259999955,114.51670350000495,f,0.5864021999877878,None,,,Subject_03,001,2025-11-23_16h21.20.695,Semantic priming with gender association,,2025.1.1,59.63889838395441,2025-11-23 16h21.32.335676 +0530,
Reporter,neutral,m3.jpg,male,51,51,0,m,0.7562734999810345,None,0,51,51,44,114.53352709999308,,,,,,,,,114.5275290000136,114.53352709999308,115.01621480000904,115.03326970001217,116.01852590002818,116.01852590002818,116.01852590002818,116.78551090002293,m,0.7562734999810345,None,,,Subject_03,001,2025-11-23_16h21.20.695,Semantic priming with gender association,,2025.1.1,59.63889838395441,2025-11-23 16h21.32.335676 +0530,
Doctor,masculine,f7.jpg,female,52,52,0,f,0.8888210000004619,None,0,52,52,13,116.80130499997176,,,,,,,,,116.79083050001645,116.80130499997176,117.28504849999445,117.30170110001927,118.28677589999279,118.28677589999279,118.28677589999279,119.19033239997225,f,0.8888210000004619,None,,,Subject_03,001,2025-11-23_16h21.20.695,Semantic priming with gender association,,2025.1.1,59.63889838395441,2025-11-23 16h21.32.335676 +0530,
Interpreter,neutral,m6.jpg,male,53,53,0,m,0.6024657000089064,None,0,53,53,50,119.20851389999734,,,,,,,,,119.20289559999947,119.20851389999734,119.70774340000935,119.72110329999123,120.72290880000219,120.70658130000811,120.70658130000811,121.32382440002402,m,0.6024657000089064,None,,,Subject_03,001,2025-11-23_16h21.20.695,Semantic priming with gender association,,2025.1.1,59.63889838395441,2025-11-23 16h21.32.335676 +0530,
Democrat,neutral,f4.jpg,female,54,0,1,f,0.9511277999845333,None,1,0,54,47,121.3403849999886,,,,,,,,,121.33486180001637,121.3403849999886,121.8237026000279,121.84048369998345,122.8246573000215,122.8246573000215,122.8246573000215,123.77637540001888,f,0.9511277999845333,None,,,Subject_03,001,2025-11-23_16h21.20.695,Semantic priming with gender association,,2025.1.1,59.63889838395441,2025-11-23 16h21.32.335676 +0530,
Airshostess,feminine,m6.jpg,male,55,1,1,m,0.4056127999792807,None,1,1,55,30,123.79272069997387,,,,,,,,,123.78742639999837,123.79272069997387,124.27660079998896,124.29269869998097,125.27733239997178,125.27733239997178,125.27733239997178,125.69432329997653,m,0.4056127999792807,None,,,Subject_03,001,2025-11-23_16h21.20.695,Semantic priming with gender association,,2025.1.1,59.63889838395441,2025-11-23 16h21.32.335676 +0530,
Pilot,masculine,f8.jpeg,female,56,2,1,f,0.4359361999668181,None,1,2,56,15,125.71133919997374,,,,,,,,,125.70380070002284,125.71133919997374,126.19464030000381,126.21172080002725,127.19591130001936,127.19591130001936,127.19591130001936,127.64770879998105,f,0.4359361999668181,None,,,Subject_03,001,2025-11-23_16h21.20.695,Semantic priming with gender association,,2025.1.1,59.63889838395441,2025-11-23 16h21.32.335676 +0530,
Hunter,masculine,m4.jpg,male,57,3,1,m,0.45267660001991317,None,1,3,57,6,127.6664961000206,,,,,,,,,127.66172420000657,127.6664961000206,128.1473599000019,128.18205800000578,129.1483802999719,129.1483802999719,129.1483802999719,129.61567979998654,m,0.45267660001991317,None,,,Subject_03,001,2025-11-23_16h21.20.695,Semantic priming with gender association,,2025.1.1,59.63889838395441,2025-11-23 16h21.32.335676 +0530,
Republican,neutral,m5.jpeg,male,58,4,1,m,0.5283476999611594,None,1,4,58,48,129.63214880001033,,,,,,,,,129.62106380000478,129.63214880001033,130.11597079999046,130.13251480000326,131.11728160001803,131.11728160001803,131.11728160001803,131.6515748000238,m,0.5283476999611594,None,,,Subject_03,001,2025-11-23_16h21.20.695,Semantic priming with gender association,,2025.1.1,59.63889838395441,2025-11-23 16h21.32.335676 +0530,
Engineer,masculine,m3.jpg,male,59,5,1,m,0.5122715000179596,None,1,5,59,4,131.67013909999514,,,,,,,,,131.66521890001604,131.67013909999514,132.15220930002397,132.18489169998793,133.15523179998854,133.15523179998854,133.15523179998854,133.6707181999809,m,0.5122715000179596,None,,,Subject_03,001,2025-11-23_16h21.20.695,Semantic priming with gender association,,2025.1.1,59.63889838395441,2025-11-23 16h21.32.335676 +0530,
Nanny,feminine,m9.png,male,60,6,1,m,0.758748399966862,None,1,6,60,36,133.72401240002364,,,,,,,,,133.71002020000014,133.72401240002364,134.1710004999768,134.23754599998938,135.17181670002174,135.17181670002174,135.17181670002174,135.93969159998232,m,0.758748399966862,None,,,Subject_03,001,2025-11-23_16h21.20.695,Semantic priming with gender association,,2025.1.1,59.63889838395441,2025-11-23 16h21.32.335676 +0530,
Interpreter,neutral,m6.jpg,male,61,7,1,m,0.4423207000363618,None,1,7,61,50,135.95590429997537,,,,,,,,,135.94966849999037,135.95590429997537,136.44014979997883,136.45740700000897,137.4409333000076,137.4409333000076,137.4409333000076,137.89178820000961,m,0.4423207000363618,None,,,Subject_03,001,2025-11-23_16h21.20.695,Semantic priming with gender association,,2025.1.1,59.63889838395441,2025-11-23 16h21.32.335676 +0530,
