pos,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trials_2.key_resp.keys,trials_2.key_resp.corr,trials_2.key_resp.rt,trials_2.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
150,v,29,1,7,v,1,0.4318720999872312,None,7,1,29,1,,,,,68.04861659999005,,68.03260049998062,68.04861659999005,69.03185600001598,69.03185600001598,69.03185600001598,69.03185600001598,69.04905590001727,70.03452879999531,70.03452879999531,70.48436320002656,v,1,0.4318720999872312,None,,,,,Participant 04,001,2025-10-04_19h29.47.687,Motor sequence task,,2025.1.1,59.944886677217596,2025-10-04 19h36.24.288429 +0530,
50,c,30,2,7,c,1,0.25186240003677085,None,7,2,30,2,,,,,70.50082700001076,,70.48486939998111,70.50082700001076,71.48535319999792,71.48535319999792,71.48535319999792,71.48535319999792,71.50153609999688,72.48864669998875,72.48864669998875,72.75353149999864,c,1,0.25186240003677085,None,,,,,Participant 04,001,2025-10-04_19h29.47.687,Motor sequence task,,2025.1.1,59.944886677217596,2025-10-04 19h36.24.288429 +0530,
-150,z,31,3,7,z,1,0.3167253999854438,None,7,3,31,3,,,,,72.77024049998727,,72.75406170001952,72.77024049998727,73.7547352000256,73.7547352000256,73.7547352000256,73.7547352000256,73.7729554999969,74.75685330003034,74.75685330003034,75.08985590003431,z,1,0.3167253999854438,None,,,,,Participant 04,001,2025-10-04_19h29.47.687,Motor sequence task,,2025.1.1,59.944886677217596,2025-10-04 19h36.24.288429 +0530,
-50,x,32,0,8,x,1,0.2975200000219047,None,8,0,32,0,,,,,75.10544549999759,,75.09025990002556,75.10544549999759,76.09022230003029,76.09022230003029,76.09022230003029,76.09022230003029,76.10655520000728,77.09279570000945,77.09279570000945,77.3925568999839,x,1,0.2975200000219047,None,,,,,Participant 04,001,2025-10-04_19h29.47.687,Motor sequence task,,2025.1.1,59.944886677217596,2025-10-04 19h36.24.288429 +0530,
150,v,33,1,8,v,1,0.3243219999712892,None,8,1,33,1,,,,,77.40779389999807,,77.39307639998151,77.40779389999807,78.3928498000023,78.3928498000023,78.3928498000023,78.3928498000023,78.40912830003072,79.39489390002564,79.39489390002564,79.72788500000024,v,1,0.3243219999712892,None,,,,,Participant 04,001,2025-10-04_19h29.47.687,Motor sequence task,,2025.1.1,59.944886677217596,2025-10-04 19h36.24.288429 +0530,
50,c,34,2,8,c,1,0.5223219000035897,None,8,2,34,2,,,,,79.74380810000002,,79.72834610001883,79.74380810000002,80.72834790003253,80.72834790003253,80.72834790003253,80.72834790003253,80.745357399981,81.72988549998263,81.72988549998263,82.26409690000582,c,1,0.5223219000035897,None,,,,,Participant 04,001,2025-10-04_19h29.47.687,Motor sequence task,,2025.1.1,59.944886677217596,2025-10-04 19h36.24.288429 +0530,
-150,z,35,3,8,z,1,0.44896529999095947,None,8,3,35,3,,,,,82.28066920000128,,82.26456610002788,82.28066920000128,83.26467300002696,83.26467300002696,83.26467300002696,83.26467300002696,83.28163909999421,84.26562620000914,84.26562620000914,84.71652970003197,z,1,0.44896529999095947,None,,,,,Participant 04,001,2025-10-04_19h29.47.687,Motor sequence task,,2025.1.1,59.944886677217596,2025-10-04 19h36.24.288429 +0530,
-50,x,36,0,9,x,1,0.3501633999985643,None,9,0,36,0,,,,,84.73352890001843,,84.71699049999006,84.73352890001843,85.71845370001392,85.71845370001392,85.71845370001392,85.71845370001392,85.7351221999852,86.71836090000579,86.71836090000579,87.0710208999808,x,1,0.3501633999985643,None,,,,,Participant 04,001,2025-10-04_19h29.47.687,Motor sequence task,,2025.1.1,59.944886677217596,2025-10-04 19h36.24.288429 +0530,
150,v,37,1,9,v,1,0.1512059000087902,None,9,1,37,1,,,,,87.08696190000046,,87.0715429999982,87.08696190000046,88.08649590000277,88.08649590000277,88.08649590000277,88.08649590000277,88.08649590000277,89.07240230002208,89.07240230002208,89.23991990002105,v,1,0.1512059000087902,None,,,,,Participant 04,001,2025-10-04_19h29.47.687,Motor sequence task,,2025.1.1,59.944886677217596,2025-10-04 19h36.24.288429 +0530,
50,c,38,2,9,c,1,0.33580060000531375,None,9,2,38,2,,,,,89.25540500000352,,89.24042620003456,89.25540500000352,90.25754259998212,90.25754259998212,90.25754259998212,90.25754259998212,90.25754259998212,91.24071939999703,91.24071939999703,91.59044800000265,c,1,0.33580060000531375,None,,,,,Participant 04,001,2025-10-04_19h29.47.687,Motor sequence task,,2025.1.1,59.944886677217596,2025-10-04 19h36.24.288429 +0530,
-150,z,39,3,9,z,1,0.3133699999889359,None,9,3,39,3,,,,,91.60696870001266,,91.59089170000516,91.60696870001266,92.59341570001561,92.59341570001561,92.59341570001561,92.59341570001561,92.60746440000366,93.59205550001934,93.59205550001934,93.91078540001763,z,1,0.3133699999889359,None,,,,,Participant 04,001,2025-10-04_19h29.47.687,Motor sequence task,,2025.1.1,59.944886677217596,2025-10-04 19h36.24.288429 +0530,
-50,x,40,0,10,x,1,0.38316989998565987,None,10,0,40,0,,,,,93.92635090003023,,93.91131049999967,93.92635090003023,94.91203790000873,94.91203790000873,94.91203790000873,94.91203790000873,94.9286243999959,95.9135065000155,95.9135065000155,96.31249769998249,x,1,0.38316989998565987,None,,,,,Participant 04,001,2025-10-04_19h29.47.687,Motor sequence task,,2025.1.1,59.944886677217596,2025-10-04 19h36.24.288429 +0530,
150,v,41,1,10,v,1,0.06539020000491291,None,10,1,41,1,,,,,96.33024480001768,,96.31289230001858,96.33024480001768,97.31652200000826,97.31652200000826,97.31652200000826,97.31652200000826,97.33110210002633,98.31648500001756,98.31648500001756,98.3831046000123,v,1,0.06539020000491291,None,,,,,Participant 04,001,2025-10-04_19h29.47.687,Motor sequence task,,2025.1.1,59.944886677217596,2025-10-04 19h36.24.288429 +0530,
50,c,42,2,10,c,1,0.3419051999808289,None,10,2,42,2,,,,,98.39849440002581,,98.38352239999222,98.39849440002581,99.38386850000825,99.38386850000825,99.38386850000825,99.38386850000825,99.40016010002,100.38457400002517,100.38457400002517,100.73437730001751,c,1,0.3419051999808289,None,,,,,Participant 04,001,2025-10-04_19h29.47.687,Motor sequence task,,2025.1.1,59.944886677217596,2025-10-04 19h36.24.288429 +0530,
-150,z,43,3,10,z,1,0.46310500003164634,None,10,3,43,3,,,,,100.75084019999485,,100.73475340002915,100.75084019999485,101.73662749998039,101.73662749998039,101.73662749998039,101.73662749998039,101.75469550001435,102.73633660003543,102.73633660003543,103.20383760001278,z,1,0.46310500003164634,None,,,,,Participant 04,001,2025-10-04_19h29.47.687,Motor sequence task,,2025.1.1,59.944886677217596,2025-10-04 19h36.24.288429 +0530,
-50,x,44,0,11,x,1,0.306160899985116,None,11,0,44,0,,,,,103.22013400000287,,103.20422369998414,103.22013400000287,104.20433189999312,104.20433189999312,104.20433189999312,104.20433189999312,104.22021010000026,105.20526010001777,105.20526010001777,105.52291220001644,x,1,0.306160899985116,None,,,,,Participant 04,001,2025-10-04_19h29.47.687,Motor sequence task,,2025.1.1,59.944886677217596,2025-10-04 19h36.24.288429 +0530,
150,v,45,1,11,v,1,0.5288466999772936,None,11,1,45,1,,,,,105.53932500001974,,105.52330120000988,105.53932500001974,106.523725200037,106.523725200037,106.523725200037,106.523725200037,106.53989630000433,107.52467210002942,107.52467210002942,108.05868730001384,v,1,0.5288466999772936,None,,,,,Participant 04,001,2025-10-04_19h29.47.687,Motor sequence task,,2025.1.1,59.944886677217596,2025-10-04 19h36.24.288429 +0530,
50,c,46,2,11,c,1,0.3067711999756284,None,11,2,46,2,,,,,108.07578369998373,,108.05915159999859,108.07578369998373,109.06000470003346,109.06000470003346,109.06000470003346,109.06000470003346,109.07618550001644,110.06135889998404,110.06135889998404,110.37835740001174,c,1,0.3067711999756284,None,,,,,Participant 04,001,2025-10-04_19h29.47.687,Motor sequence task,,2025.1.1,59.944886677217596,2025-10-04 19h36.24.288429 +0530,
-150,z,47,3,11,z,1,0.24667270004283637,None,11,3,47,3,,,,,110.39405420003459,,110.37876099999994,110.39405420003459,111.38000499998452,111.38000499998452,111.38000499998452,111.38000499998452,111.39700150000863,112.38164229999529,112.38164229999529,112.63127650000388,z,1,0.24667270004283637,None,,,,,Participant 04,001,2025-10-04_19h29.47.687,Motor sequence task,,2025.1.1,59.944886677217596,2025-10-04 19h36.24.288429 +0530,
-50,x,48,0,12,x,1,0.2855039000278339,None,12,0,48,0,,,,,112.64663999999175,,112.63180490001105,112.64663999999175,113.63150010001846,113.63150010001846,113.63150010001846,113.63150010001846,113.64851430000272,114.63309770001797,114.63309770001797,114.93360699998448,x,1,0.2855039000278339,None,,,,,Participant 04,001,2025-10-04_19h29.47.687,Motor sequence task,,2025.1.1,59.944886677217596,2025-10-04 19h36.24.288429 +0530,
150,v,49,1,12,v,1,0.36153809999814257,None,12,1,49,1,,,,,114.94924059999175,,114.93398690002505,114.94924059999175,115.93369590002112,115.93369590002112,115.93369590002112,115.93369590002112,115.95134279999183,116.93466159998206,116.93466159998206,117.30343979998725,v,1,0.36153809999814257,None,,,,,Participant 04,001,2025-10-04_19h29.47.687,Motor sequence task,,2025.1.1,59.944886677217596,2025-10-04 19h36.24.288429 +0530,
50,c,50,2,12,c,1,0.3476904999697581,None,12,2,50,2,,,,,117.31817739998223,,117.30413730000146,117.31817739998223,118.3041341000353,118.3041341000353,118.3041341000353,118.3041341000353,118.32057879999047,119.30416930001229,119.30416930001229,119.65524880000157,c,1,0.3476904999697581,None,,,,,Participant 04,001,2025-10-04_19h29.47.687,Motor sequence task,,2025.1.1,59.944886677217596,2025-10-04 19h36.24.288429 +0530,
-150,z,51,3,12,z,1,0.3993788999505341,None,12,3,51,3,,,,,119.67128429998411,,119.65562939998927,119.67128429998411,120.6576303000329,120.6576303000329,120.6576303000329,120.6576303000329,120.6719596000039,121.6572479000315,121.6572479000315,122.05792180000572,z,1,0.3993788999505341,None,,,,,Participant 04,001,2025-10-04_19h29.47.687,Motor sequence task,,2025.1.1,59.944886677217596,2025-10-04 19h36.24.288429 +0530,
-50,x,52,0,13,x,1,0.32364949997281656,None,13,0,52,0,,,,,122.07439900003374,,122.05838750000112,122.07439900003374,123.05971589998808,123.05971589998808,123.05971589998808,123.05971589998808,123.07610950001981,124.05955469998298,124.05955469998298,124.393999300024,x,1,0.32364949997281656,None,,,,,Participant 04,001,2025-10-04_19h29.47.687,Motor sequence task,,2025.1.1,59.944886677217596,2025-10-04 19h36.24.288429 +0530,
150,v,53,1,13,v,1,0.3970833999919705,None,13,1,53,1,,,,,124.40950780001003,,124.39446199999657,124.40950780001003,125.39552690001437,125.39552690001437,125.39552690001437,125.39552690001437,125.41166310000699,126.39590910001425,126.39590910001425,126.79704560001846,v,1,0.3970833999919705,None,,,,,Participant 04,001,2025-10-04_19h29.47.687,Motor sequence task,,2025.1.1,59.944886677217596,2025-10-04 19h36.24.288429 +0530,
50,c,54,2,13,c,1,0.30094550002831966,None,13,2,54,2,,,,,126.81260699999984,,126.79753510002047,126.81260699999984,127.79804379999405,127.79804379999405,127.79804379999405,127.79804379999405,127.81502999999793,128.79962770000566,128.79962770000566,129.11616129998583,c,1,0.30094550002831966,None,,,,,Participant 04,001,2025-10-04_19h29.47.687,Motor sequence task,,2025.1.1,59.944886677217596,2025-10-04 19h36.24.288429 +0530,
-150,z,55,3,13,z,1,0.37406269996427,None,13,3,55,3,,,,,129.132826999994,,129.11669860000256,129.132826999994,130.11663960001897,130.11663960001897,130.11663960001897,130.11663960001897,130.1339055999997,131.11699130001944,131.11699130001944,131.5015885999892,z,1,0.37406269996427,None,,,,,Participant 04,001,2025-10-04_19h29.47.687,Motor sequence task,,2025.1.1,59.944886677217596,2025-10-04 19h36.24.288429 +0530,
-50,x,56,0,14,x,1,0.3099590999772772,None,14,0,56,0,,,,,131.5174550000229,,131.5020411000005,131.5174550000229,132.501757799997,132.501757799997,132.501757799997,132.501757799997,132.5206880000187,133.50514239998301,133.50514239998301,133.82104720000643,x,1,0.3099590999772772,None,,,,,Participant 04,001,2025-10-04_19h29.47.687,Motor sequence task,,2025.1.1,59.944886677217596,2025-10-04 19h36.24.288429 +0530,
150,v,57,1,14,v,1,0.2908582999953069,None,14,1,57,1,,,,,133.83720100001665,,133.82162130001234,133.83720100001665,134.82214010000462,134.82214010000462,134.82214010000462,134.82214010000462,134.83854379999684,135.822524600022,135.822524600022,136.12275179999415,v,1,0.2908582999953069,None,,,,,Participant 04,001,2025-10-04_19h29.47.687,Motor sequence task,,2025.1.1,59.944886677217596,2025-10-04 19h36.24.288429 +0530,
50,c,58,2,14,c,1,0.3184165999991819,None,14,2,58,2,,,,,136.13955150003312,,136.1232098999899,136.13955150003312,137.1236435000319,137.1236435000319,137.1236435000319,137.1236435000319,137.14041769999312,138.12511870003073,138.12511870003073,138.45851830003085,c,1,0.3184165999991819,None,,,,,Participant 04,001,2025-10-04_19h29.47.687,Motor sequence task,,2025.1.1,59.944886677217596,2025-10-04 19h36.24.288429 +0530,
-150,z,59,3,14,z,1,0.3016539000091143,None,14,3,59,3,,,,,138.47542339999927,,138.45898520003539,138.47542339999927,139.46151220001047,139.46151220001047,139.46151220001047,139.46151220001047,139.47853130003205,140.4606630000053,140.4606630000053,140.7781369999866,z,1,0.3016539000091143,None,,,,,Participant 04,001,2025-10-04_19h29.47.687,Motor sequence task,,2025.1.1,59.944886677217596,2025-10-04 19h36.24.288429 +0530,
-50,x,60,0,15,x,1,0.2293097999645397,None,15,0,60,0,,,,,140.79414690000704,,140.77858829998877,140.79414690000704,141.78115049999906,141.78115049999906,141.78115049999906,141.78115049999906,141.79520059999777,142.78022090002196,142.78022090002196,143.0138275999925,x,1,0.2293097999645397,None,,,,,Participant 04,001,2025-10-04_19h29.47.687,Motor sequence task,,2025.1.1,59.944886677217596,2025-10-04 19h36.24.288429 +0530,
150,v,61,1,15,v,1,0.2837195000029169,None,15,1,61,1,,,,,143.03024029999506,,143.01420909998706,143.03024029999506,144.01500469999155,144.01500469999155,144.01500469999155,144.01500469999155,144.03260869998485,145.01607409998542,145.01607409998542,145.316496799991,v,1,0.2837195000029169,None,,,,,Participant 04,001,2025-10-04_19h29.47.687,Motor sequence task,,2025.1.1,59.944886677217596,2025-10-04 19h36.24.288429 +0530,
